angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponents,steer,accel,brake,gear_act
0,-0.302,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.282,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.262,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.242,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.222,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.202,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.182,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.162,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.142,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,1
0,-0.122,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
0,-0.102,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
0,-0.082,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
